# subj	index_traj	path	conditions	condition	cond_sum	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	prop_left	RT_s	acc_lv	same_side_as_lv	same_side_as_ms
0	172	iid	RR	same	iid_same	right	1.158	4.684	right	22	3.138	1	0	0.604	1	1	1
0	98	iid	LR	different	iid_different	left	-0.971	6.212	right	39	8.275	1	0	0.607	0	1	0
0	140	iid	RL	different	iid_different	right	2.17	6.546	left	43	-2.644	1	0	0.665	1	0	1
0	73	iid	LR	different	iid_different	left	-2.056	4.699	right	22	3.118	-1	1	0.623	1	0	1
0	117	iid	RL	different	iid_different	right	1.011	3.712	left	14	-2.576	1	0	0.433	1	0	1
0	126	iid	RL	different	iid_different	right	1.794	4.732	left	22	-6.096	-1	1	0.626	0	1	0
0	5	iid	LL	same	iid_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.395	1	1	1
0	189	iid	RR	same	iid_same	right	2.719	5.571	right	31	10.583	1	0	0.55	1	1	1
0	156	iid	RR	same	iid_same	right	2.375	2.81	right	8	5.006	1	0	0.408	1	1	1
0	90	iid	LR	different	iid_different	left	-2.17	6.546	right	43	2.644	-1	1	0.73	1	0	1
0	51	iid	LR	different	iid_different	left	-0.806	2.319	right	5	3.749	1	0	0.475	0	1	0
0	85	iid	LR	different	iid_different	left	-1.907	4.917	right	24	2.755	1	0	0.31	0	1	0
0	191	iid	RR	same	iid_same	right	2.078	6.196	right	38	11.804	-1	1	0.552	0	0	0
0	187	iid	RR	same	iid_same	right	1.988	5.494	right	30	5.674	1	0	0.374	1	1	1
0	46	iid	LL	same	iid_same	left	-1.185	6.479	left	42	-5.232	1	0	0.638	0	0	0
0	77	iid	LR	different	iid_different	left	-1.239	4.403	right	19	7.711	-1	1	0.645	1	0	1
0	2	iid	LL	same	iid_same	left	-2.413	2.537	left	6	-6.728	1	0	0.574	0	0	0
0	111	iid	RL	different	iid_different	right	0.973	3.878	left	15	-2.704	1	0	0.406	1	0	1
0	100	iid	RL	different	iid_different	right	2.251	2.722	left	8	-3.383	1	0	0.435	1	0	1
0	139	iid	RL	different	iid_different	right	0.999	5.404	left	30	-9.09	1	0	0.467	1	0	1
0	26	iid	LL	same	iid_same	left	-1.929	4.66	left	22	-8.105	-1	1	0.403	1	1	1
0	113	iid	RL	different	iid_different	right	1.892	3.745	left	14	-4.613	1	0	0.351	1	0	1
0	118	iid	RL	different	iid_different	right	1.071	3.23	left	10	-4.659	1	0	0.283	1	0	1
0	41	iid	LL	same	iid_same	left	-2.078	6.196	left	38	-11.804	-1	1	0.615	1	1	1
0	162	iid	RR	same	iid_same	right	1.311	3.437	right	12	3.281	-1	1	0.615	0	0	0
0	127	iid	RL	different	iid_different	right	1.239	4.403	left	19	-7.711	1	0	0.46	1	0	1
0	136	iid	RL	different	iid_different	right	1.405	5.417	left	29	-4.991	1	0	0.484	1	0	1
0	173	iid	RR	same	iid_same	right	2.217	4.012	right	16	3.328	1	0	0.38	1	1	1
0	25	iid	LL	same	iid_same	left	-1.971	4.243	left	18	-3.981	-1	1	0.426	1	1	1
0	184	iid	RR	same	iid_same	right	2.325	5.238	right	27	4.616	1	0	0.418	1	1	1
0	157	iid	RR	same	iid_same	right	2.172	2.398	right	6	6.377	1	0	0.373	1	1	1
0	37	iid	LL	same	iid_same	left	-1.988	5.494	left	30	-5.674	-1	1	0.828	1	1	1
0	129	iid	RL	different	iid_different	right	2.149	4.637	left	22	-6.019	1	0	0.801	1	0	1
0	192	iid	RR	same	iid_same	right	1.954	6.647	right	44	13.663	1	0	0.603	1	1	1
0	160	iid	RR	same	iid_same	right	1.646	3.03	right	9	6.579	1	0	0.323	1	1	1
0	57	iid	LR	different	iid_different	left	-2.189	2.964	right	9	2.592	1	0	0.375	0	1	0
0	193	iid	RR	same	iid_same	right	1.762	6.619	right	43	11.962	1	0	0.655	1	1	1
0	21	iid	LL	same	iid_same	left	-2.081	4.839	left	24	-11.931	-1	1	0.582	1	1	1
0	48	iid	LL	same	iid_same	left	-2.101	6.227	left	39	-4.733	-1	1	0.82	1	1	1
0	58	iid	LR	different	iid_different	left	-2.027	2.567	right	7	4.044	1	0	0.609	0	1	0
0	196	iid	RR	same	iid_same	right	1.185	6.479	right	42	5.232	-1	1	0.8	0	0	0
0	50	iid	LR	different	iid_different	left	-2.251	2.722	right	8	3.383	-1	1	0.581	1	0	1
0	107	iid	RL	different	iid_different	right	2.189	2.964	left	9	-2.592	-1	1	0.525	0	1	0
0	54	iid	LR	different	iid_different	left	-1.113	2.948	right	9	2.555	-1	1	0.579	1	0	1
0	88	iid	LR	different	iid_different	left	-1.027	5.533	right	31	3.742	1	0	0.579	0	1	0
0	1	iid	LL	same	iid_same	left	-1.432	2.804	left	8	-3.469	-1	1	0.853	1	1	1
0	52	iid	LR	different	iid_different	left	-1.512	2.3	right	5	5.012	-1	1	0.708	1	0	1
0	149	iid	RL	different	iid_different	right	1.186	6.295	left	40	-3.668	1	0	0.545	1	0	1
0	92	iid	LR	different	iid_different	left	-1.12	6.035	right	36	5.179	1	0	0.795	0	1	0
0	14	iid	LL	same	iid_same	left	-2.465	3.163	left	10	-5.991	1	0	0.59	0	0	0
0	106	iid	RL	different	iid_different	right	0.974	2.955	left	9	-5.179	-1	1	0.522	0	1	0
0	71	iid	LR	different	iid_different	left	-1.764	4.73	right	22	2.728	1	0	0.562	0	1	0
0	188	iid	RR	same	iid_same	right	2.822	5.379	right	29	8.417	1	0	0.655	1	1	1
0	20	iid	LL	same	iid_same	left	-2.263	4.205	left	18	-3.056	-1	1	0.642	1	1	1
0	199	iid	RR	same	iid_same	right	1.82	6.317	right	40	5.053	-1	1	0.723	0	0	0
0	121	iid	RL	different	iid_different	right	1.764	4.73	left	22	-2.728	1	0	0.563	1	0	1
0	74	iid	LR	different	iid_different	left	-1.906	4.326	right	19	4.242	-1	1	0.559	1	0	1
0	87	iid	LR	different	iid_different	left	-1.078	5.502	right	30	5.305	-1	1	0.692	1	0	1
0	116	iid	RL	different	iid_different	right	2.091	3.596	left	13	-5.348	1	0	0.475	1	0	1
0	99	iid	LR	different	iid_different	left	-1.186	6.295	right	40	3.668	1	0	0.574	0	1	0
0	103	iid	RL	different	iid_different	right	0.961	2.657	left	7	-2.843	-1	1	0.594	0	1	0
0	151	iid	RR	same	iid_same	right	1.432	2.804	right	8	3.469	1	0	0.437	1	1	1
0	130	iid	RL	different	iid_different	right	1.134	4.973	left	25	-3.726	-1	1	0.803	0	1	0
0	63	iid	LR	different	iid_different	left	-1.892	3.745	right	14	4.613	1	0	0.5	0	1	0
0	183	iid	RR	same	iid_same	right	2.547	5.207	right	27	4.706	1	0	0.546	1	1	1
0	167	iid	RR	same	iid_same	right	2.376	3.95	right	16	7.381	1	0	0.458	1	1	1
0	134	iid	RL	different	iid_different	right	1.581	5.468	left	30	-3.437	1	0	0.667	1	0	1
0	178	iid	RR	same	iid_same	right	1.983	4.508	right	20	4.197	1	0	0.526	1	1	1
0	180	iid	RR	same	iid_same	right	1.432	5.195	right	27	7.161	1	0	0.5	1	1	1
0	133	iid	RL	different	iid_different	right	1.014	5.344	left	29	-3.279	1	0	0.626	1	0	1
0	53	iid	LR	different	iid_different	left	-0.961	2.657	right	7	2.843	-1	1	0.746	1	0	1
0	105	iid	RL	different	iid_different	right	1.076	2.085	left	4	-4.474	-1	1	0.529	0	1	0
0	3	iid	LL	same	iid_same	left	-1.229	2.32	left	5	-4.069	-1	1	0.545	1	1	1
0	138	iid	RL	different	iid_different	right	1.027	5.533	left	31	-3.742	1	0	0.549	1	0	1
0	43	iid	LL	same	iid_same	left	-1.762	6.619	left	43	-11.962	-1	1	0.433	1	1	1
0	154	iid	RR	same	iid_same	right	2.051	2.291	right	5	3.295	1	0	0.519	1	1	1
0	94	iid	LR	different	iid_different	left	-1.676	6.092	right	37	6.022	-1	1	0.721	1	0	1
0	47	iid	LL	same	iid_same	left	-2.158	6.978	left	49	-5.806	-1	1	0.48	1	1	1
0	168	iid	RR	same	iid_same	right	1.853	3.209	right	10	4.809	1	0	0.461	1	1	1
0	39	iid	LL	same	iid_same	left	-2.719	5.571	left	31	-10.583	-1	1	0.701	1	1	1
0	81	iid	LR	different	iid_different	left	-1.773	5.602	right	31	12.73	-1	1	0.153	1	0	1
0	147	iid	RL	different	iid_different	right	1.346	6.31	left	40	-3.058	1	0	0.635	1	0	1
0	185	iid	RR	same	iid_same	right	2.32	5.071	right	26	7.877	-1	1	0.461	0	0	0
0	23	iid	LL	same	iid_same	left	-2.217	4.012	left	16	-3.328	1	0	0.66	0	0	0
0	49	iid	LL	same	iid_same	left	-1.82	6.317	left	40	-5.053	-1	1	0.615	1	1	1
0	34	iid	LL	same	iid_same	left	-2.325	5.238	left	27	-4.616	-1	1	0.407	1	1	1
0	175	iid	RR	same	iid_same	right	1.971	4.243	right	18	3.981	1	0	0.6	1	1	1
0	72	iid	LR	different	iid_different	left	-1.283	4.911	right	24	3.587	1	0	0.593	0	1	0
0	17	iid	LL	same	iid_same	left	-2.376	3.95	left	16	-7.381	1	0	0.651	0	0	0
0	131	iid	RL	different	iid_different	right	1.773	5.602	left	31	-12.73	-1	1	0.586	0	1	0
0	171	iid	RR	same	iid_same	right	2.081	4.839	right	24	11.931	-1	1	0.633	0	0	0
0	59	iid	LR	different	iid_different	left	-1.193	2.511	right	6	2.767	1	0	0.379	0	1	0
0	13	iid	LL	same	iid_same	left	-1.629	3.238	left	11	-7.675	-1	1	0.478	1	1	1
0	8	iid	LL	same	iid_same	left	-1.147	2.092	left	4	-3.873	1	0	0.43	0	0	0
0	89	iid	LR	different	iid_different	left	-0.999	5.404	right	30	9.09	1	0	0.58	0	1	0
0	181	iid	RR	same	iid_same	right	2.689	5.667	right	33	13.897	1	0	0.58	1	1	1
0	176	iid	RR	same	iid_same	right	1.929	4.66	right	22	8.105	1	0	0.41	1	1	1
0	83	iid	LR	different	iid_different	left	-1.014	5.344	right	29	3.279	-1	1	0.512	1	0	1
0	91	iid	LR	different	iid_different	left	-1.575	6.045	right	37	3.812	1	0	0.474	0	1	0
0	110	iid	RL	different	iid_different	right	0.889	3.379	left	11	-3.456	-1	1	0.839	0	1	0
0	7	iid	LL	same	iid_same	left	-2.172	2.398	left	6	-6.377	1	0	0.502	0	0	0
0	80	iid	LR	different	iid_different	left	-1.134	4.973	right	25	3.726	1	0	0.645	0	1	0
0	114	iid	RL	different	iid_different	right	1.583	3.228	left	10	-4.674	1	0	0.326	1	0	1
0	102	iid	RL	different	iid_different	right	1.512	2.3	left	5	-5.012	1	0	0.357	1	0	1
0	143	iid	RL	different	iid_different	right	1.486	6.421	left	41	-8.888	1	0	0.493	1	0	1
0	16	iid	LL	same	iid_same	left	-1.331	3.134	left	10	-7.001	-1	1	0.43	1	1	1
0	124	iid	RL	different	iid_different	right	1.906	4.326	left	19	-4.242	1	0	0.247	1	0	1
0	68	iid	LR	different	iid_different	left	-1.071	3.23	right	10	4.659	-1	1	0.345	1	0	1
0	82	iid	LR	different	iid_different	left	-0.915	5.411	right	29	4.576	1	0	0.425	0	1	0
0	152	iid	RR	same	iid_same	right	2.413	2.537	right	6	6.728	-1	1	0.898	0	0	0
0	56	iid	LR	different	iid_different	left	-0.974	2.955	right	9	5.179	1	0	0.545	0	1	0
0	177	iid	RR	same	iid_same	right	2.389	4.145	right	17	3.429	1	0	0.553	1	1	1
0	186	iid	RR	same	iid_same	right	1.917	5.864	right	35	11.991	1	0	0.739	1	1	1
0	78	iid	LR	different	iid_different	left	-0.87	4.088	right	17	2.599	1	0	0.545	0	1	0
0	165	iid	RR	same	iid_same	right	2.085	3.039	right	9	3.017	1	0	0.634	1	1	1
0	148	iid	RL	different	iid_different	right	0.971	6.212	left	39	-8.275	1	0	0.303	1	0	1
0	182	iid	RR	same	iid_same	right	2.179	5.057	right	26	5.865	-1	1	0.567	0	0	0
0	45	iid	LL	same	iid_same	left	-0.81	6.405	left	41	-10.068	-1	1	0.618	1	1	1
0	174	iid	RR	same	iid_same	right	1.157	4.176	right	17	2.95	1	0	0.564	1	1	1
0	170	iid	RR	same	iid_same	right	2.263	4.205	right	18	3.056	1	0	0.751	1	1	1
0	69	iid	LR	different	iid_different	left	-2.377	3.329	right	11	2.683	1	0	0.738	0	1	0
0	115	iid	RL	different	iid_different	right	2.055	3.917	left	16	-5.82	1	0	0.667	1	0	1
0	128	iid	RL	different	iid_different	right	0.87	4.088	left	17	-2.599	1	0	0.454	1	0	1
0	158	iid	RR	same	iid_same	right	1.147	2.092	right	4	3.873	1	0	0.467	1	1	1
0	30	iid	LL	same	iid_same	left	-1.432	5.195	left	27	-7.161	-1	1	0.169	1	1	1
0	15	iid	LL	same	iid_same	left	-2.085	3.039	left	9	-3.017	-1	1	0.29	1	1	1
0	86	iid	LR	different	iid_different	left	-1.405	5.417	right	29	4.991	-1	1	0.466	1	0	1
0	66	iid	LR	different	iid_different	left	-2.091	3.596	right	13	5.348	-1	1	0.27	1	0	1
0	93	iid	LR	different	iid_different	left	-1.486	6.421	right	41	8.888	1	0	0.719	0	1	0
0	95	iid	LR	different	iid_different	left	-1.969	6.295	right	40	10.722	-1	1	0.099	1	0	1
0	60	iid	LR	different	iid_different	left	-0.889	3.379	right	11	3.456	-1	1	0.472	1	0	1
0	19	iid	LL	same	iid_same	left	-1.394	3.481	left	12	-5.649	-1	1	0.435	1	1	1
0	29	iid	LL	same	iid_same	left	-1.621	4.376	left	19	-14.001	-1	1	0.328	1	1	1
0	195	iid	RR	same	iid_same	right	0.81	6.405	right	41	10.068	1	0	0.571	1	1	1
0	122	iid	RL	different	iid_different	right	1.283	4.911	left	24	-3.587	1	0	0.309	1	0	1
0	24	iid	LL	same	iid_same	left	-1.157	4.176	left	17	-2.95	-1	1	0.852	1	1	1
0	38	iid	LL	same	iid_same	left	-2.822	5.379	left	29	-8.417	-1	1	0.494	1	1	1
0	65	iid	LR	different	iid_different	left	-2.055	3.917	right	16	5.82	-1	1	0.296	1	0	1
0	79	iid	LR	different	iid_different	left	-2.149	4.637	right	22	6.019	1	0	0.527	0	1	0
0	76	iid	LR	different	iid_different	left	-1.794	4.732	right	22	6.096	1	0	0.369	0	1	0
0	164	iid	RR	same	iid_same	right	2.465	3.163	right	10	5.991	1	0	0.645	1	1	1
0	137	iid	RL	different	iid_different	right	1.078	5.502	left	30	-5.305	-1	1	0.724	0	1	0
0	197	iid	RR	same	iid_same	right	2.158	6.978	right	49	5.806	1	0	0.629	1	1	1
0	104	iid	RL	different	iid_different	right	1.113	2.948	left	9	-2.555	1	0	0.548	1	0	1
0	135	iid	RL	different	iid_different	right	1.907	4.917	left	24	-2.755	1	0	0.386	1	0	1
0	67	iid	LR	different	iid_different	left	-1.011	3.712	right	14	2.576	1	0	0.608	0	1	0
0	125	iid	RL	different	iid_different	right	1.007	4.726	left	22	-7.396	1	0	0.425	1	0	1
0	132	iid	RL	different	iid_different	right	0.915	5.411	left	29	-4.576	1	0	0.59	1	0	1
0	84	iid	LR	different	iid_different	left	-1.581	5.468	right	30	3.437	-1	1	0.507	1	0	1
0	18	iid	LL	same	iid_same	left	-1.853	3.209	left	10	-4.809	-1	1	0.568	1	1	1
0	55	iid	LR	different	iid_different	left	-1.076	2.085	right	4	4.474	1	0	0.678	0	1	0
0	75	iid	LR	different	iid_different	left	-1.007	4.726	right	22	7.396	-1	1	0.606	1	0	1
0	150	iid	RR	same	iid_same	right	1.672	2.125	right	5	3.182	1	0	0.56	1	1	1
0	9	iid	LL	same	iid_same	left	-1.71	2.788	left	8	-5.391	-1	1	0.617	1	1	1
